longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.82,38.01,50.0,1120.0,281.0,625.0,239.0,1.5988,96400.0
-117.48,34.09,32.0,1650.0,328.0,1124.0,290.0,3.1838,98600.0
-120.46,34.65,14.0,885.0,223.0,533.0,224.0,2.5966,109300.0
-118.46,34.16,26.0,2548.0,647.0,1098.0,540.0,4.3839,299100.0
-122.27,37.8,16.0,994.0,392.0,800.0,362.0,2.0938,162500.0
-117.99,33.81,42.0,161.0,40.0,157.0,50.0,2.2,153100.0
-118.4,33.87,26.0,6712.0,1441.0,2803.0,1394.0,5.2276,434500.0
-118.38,33.81,36.0,1018.0,148.0,329.0,169.0,10.5045,500001.0
-119.75,36.78,28.0,3257.0,752.0,1981.0,712.0,2.293,71700.0
-122.07,37.89,38.0,2139.0,343.0,809.0,340.0,5.5636,268800.0
-118.17,34.05,35.0,1256.0,294.0,2990.0,302.0,3.1528,121800.0
-122.27,37.43,33.0,1601.0,223.0,629.0,215.0,15.0001,500001.0
-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714,131000.0
-120.43,34.88,22.0,2580.0,381.0,1149.0,372.0,5.0113,158600.0
-122.15,37.35,23.0,3814.0,485.0,1344.0,464.0,12.9792,500001.0
-121.86,37.0,16.0,8638.0,1392.0,3706.0,1251.0,5.502999999999999,351800.0
-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,278000.0
-121.42,38.64,44.0,1728.0,367.0,1042.0,349.0,1.6033,58500.0
-118.24,33.95,36.0,2316.0,543.0,1938.0,507.0,1.25,97400.0
-121.22,38.04,42.0,343.0,50.0,116.0,49.0,5.5376,212500.0
-117.29,33.83,15.0,4173.0,804.0,2393.0,713.0,2.4662,118300.0
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0
-117.18,34.3,33.0,399.0,87.0,71.0,27.0,1.875,71300.0
-120.11,36.96,17.0,3344.0,570.0,1624.0,536.0,3.8952,95300.0
-117.88,34.08,30.0,6132.0,1538.0,3147.0,1449.0,2.7763,187800.0
-122.02,38.26,27.0,3440.0,787.0,2085.0,748.0,2.5896,104700.0
-122.48,37.77,52.0,2556.0,595.0,1202.0,568.0,3.8899,348500.0
-118.24,33.93,32.0,779.0,201.0,861.0,219.0,1.0625,89800.0
-118.41,34.01,43.0,2000.0,529.0,1290.0,514.0,4.7031,302500.0
-122.31,37.55,45.0,507.0,140.0,305.0,139.0,2.6159,272900.0
-118.34,33.91,12.0,9975.0,3638.0,7429.0,3405.0,2.6689,192300.0
-117.36,33.97,32.0,1625.0,335.0,1212.0,327.0,2.7596,82200.0
-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,112500.0
-120.87,39.15,17.0,1819.0,389.0,736.0,283.0,2.8603,128900.0
-119.6,36.57,33.0,1923.0,403.0,1205.0,389.0,1.8333,68300.0
-121.89,37.29,38.0,1568.0,351.0,710.0,339.0,2.7042,286600.0
-117.3,33.06,24.0,2171.0,511.0,870.0,442.0,3.194,276300.0
-122.87,38.43,36.0,1987.0,387.0,1065.0,347.0,4.0446,172200.0
-121.99,37.31,26.0,3285.0,502.0,1443.0,530.0,5.7833,339600.0
-121.26,37.88,42.0,465.0,93.0,256.0,93.0,3.1719,158300.0
-122.13,37.75,36.0,768.0,93.0,229.0,93.0,5.3602,330000.0
-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,2.9735,225000.0
-120.45,37.32,21.0,1318.0,202.0,618.0,197.0,4.8214,117800.0
-121.94,37.35,18.0,1922.0,561.0,1096.0,545.0,2.3713,244000.0
-118.36,34.17,44.0,2295.0,560.0,1543.0,528.0,2.3851,194100.0
-116.21,33.72,28.0,2488.0,714.0,2891.0,676.0,2.3169,68900.0
-118.62,34.2,32.0,3233.0,553.0,1678.0,545.0,5.0025,234900.0
-122.29,37.88,50.0,1211.0,261.0,523.0,227.0,3.8672,216700.0
-118.42,34.16,28.0,4664.0,1040.0,1963.0,961.0,3.9028,367900.0
-117.9,33.64,36.0,2017.0,357.0,850.0,348.0,5.0532,310900.0
