longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-119.61,34.43,16.0,2665.0,391.0,794.0,311.0,9.0267,500001.0
-118.32,33.89,45.0,1928.0,453.0,1323.0,458.0,4.2813,210100.0
-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2.125,64800.0
-118.37,34.09,38.0,4408.0,1295.0,1690.0,1229.0,3.0156,300000.0
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0
-117.99,35.16,15.0,2180.0,416.0,960.0,370.0,2.875,87800.0
-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,232900.0
-117.17,32.8,20.0,2827.0,554.0,1822.0,536.0,3.4706,157600.0
-121.94,37.76,4.0,6875.0,1439.0,2889.0,1307.0,4.6932,356100.0
-122.25,37.53,16.0,4428.0,664.0,1677.0,623.0,7.6864,422500.0
-120.34,38.25,17.0,5497.0,1056.0,997.0,408.0,2.9821,111500.0
-122.72,38.42,26.0,3604.0,734.0,2605.0,704.0,3.0969,143800.0
-117.99,33.97,18.0,4078.0,484.0,1490.0,482.0,10.8034,500001.0
-122.26,38.57,22.0,509.0,103.0,139.0,73.0,2.1979,152800.0
-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,105800.0
-118.24,33.98,37.0,1196.0,364.0,1622.0,327.0,2.125,108900.0
-122.04,37.99,36.0,2765.0,495.0,1478.0,441.0,4.125,136200.0
-121.88,37.36,30.0,2453.0,573.0,1845.0,530.0,3.7396,210700.0
-118.23,34.21,29.0,2584.0,608.0,1217.0,568.0,3.3287,273400.0
-122.44,37.79,52.0,1726.0,384.0,614.0,356.0,3.6812,500000.0
-117.21,33.17,16.0,1787.0,361.0,1446.0,362.0,3.75,163800.0
-118.2,33.94,45.0,1818.0,408.0,1705.0,373.0,4.0441,157500.0
-121.95,37.41,13.0,2164.0,412.0,1087.0,411.0,4.7625,137500.0
-121.77,38.01,13.0,2983.0,534.0,1417.0,510.0,3.9861,168100.0
-122.29,37.76,18.0,2873.0,763.0,1243.0,663.0,5.1702,265400.0
-121.93,37.66,24.0,3166.0,424.0,1081.0,400.0,8.3337,500001.0
-120.98,39.93,25.0,2220.0,511.0,912.0,449.0,1.8914,87800.0
-122.42,37.74,52.0,1916.0,432.0,889.0,424.0,4.0391,279900.0
-117.76,33.72,15.0,941.0,266.0,366.0,248.0,4.3636,148400.0
-119.65,36.35,38.0,3148.0,568.0,1378.0,537.0,2.8788,85500.0
-118.17,34.1,37.0,299.0,89.0,318.0,92.0,1.3125,145800.0
-118.07,33.89,35.0,1145.0,274.0,1651.0,265.0,3.125,120300.0
-118.62,34.22,34.0,2633.0,471.0,1313.0,428.0,4.0909,232900.0
-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,239300.0
-118.34,34.06,52.0,2089.0,309.0,883.0,281.0,7.4574,500001.0
-121.82,39.76,23.0,6010.0,1116.0,2710.0,1149.0,3.0068,107300.0
-120.43,34.86,17.0,3172.0,506.0,1538.0,473.0,4.3125,168100.0
-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,335000.0
-119.01,35.34,36.0,973.0,219.0,613.0,187.0,1.5625,46700.0
-118.27,33.92,35.0,1818.0,374.0,1444.0,372.0,2.745,106800.0
-122.16,37.74,43.0,1534.0,300.0,826.0,295.0,4.0417,109400.0
-121.88,36.59,30.0,1822.0,505.0,932.0,496.0,2.6894,179500.0
-117.11,32.73,27.0,3160.0,627.0,1628.0,612.0,3.8864,132600.0
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0
-122.18,37.71,45.0,726.0,147.0,519.0,135.0,3.375,157500.0
-120.86,37.77,38.0,1545.0,279.0,662.0,266.0,3.825,96400.0
-117.91,33.84,26.0,1156.0,393.0,1880.0,400.0,2.2716,350000.0
-117.91,33.91,27.0,2181.0,501.0,1555.0,488.0,3.6106,196400.0
-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549,223700.0
-121.39,38.55,18.0,1734.0,467.0,783.0,447.0,1.9044,154300.0
