longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.07,34.16,39.0,1804.0,265.0,730.0,276.0,6.4761,397500.0
-122.01,38.36,15.0,1176.0,166.0,485.0,171.0,5.9441,228200.0
-121.45,38.65,5.0,2680.0,502.0,1885.0,498.0,2.6369,110000.0
-119.55,37.75,30.0,2165.0,536.0,1500.0,414.0,3.5391,55900.0
-122.54,37.93,43.0,2998.0,470.0,970.0,430.0,5.5385,431800.0
-118.33,33.84,36.0,1364.0,251.0,668.0,245.0,5.3131,314100.0
-121.82,36.61,24.0,2437.0,438.0,1430.0,444.0,3.8015,169100.0
-122.26,37.83,51.0,936.0,311.0,517.0,249.0,1.2852,150000.0
-122.33,37.53,18.0,4493.0,760.0,1784.0,725.0,6.7042,413000.0
-118.24,33.95,37.0,441.0,125.0,390.0,98.0,1.6513,90200.0
-118.15,33.97,33.0,1903.0,469.0,1882.0,435.0,2.4071,170500.0
-118.21,34.08,39.0,986.0,361.0,1347.0,299.0,2.2907,133900.0
-118.83,34.15,16.0,3380.0,731.0,1227.0,641.0,4.2857,233200.0
-121.29,38.14,27.0,836.0,132.0,303.0,133.0,3.875,127400.0
-117.89,33.77,32.0,2342.0,570.0,1445.0,453.0,4.1951,195000.0
-119.12,35.33,4.0,8574.0,1489.0,4250.0,1444.0,5.1036,103400.0
-118.09,33.74,44.0,1671.0,390.0,871.0,367.0,4.6369,422200.0
-121.82,37.33,23.0,3279.0,647.0,2582.0,630.0,4.3782,175800.0
-118.14,34.16,30.0,2598.0,757.0,2869.0,769.0,2.1377,142300.0
-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,329500.0
-117.46,33.93,16.0,4112.0,880.0,2821.0,857.0,3.0122,114700.0
-121.14,35.55,13.0,5383.0,1070.0,1880.0,796.0,3.8019,271200.0
-117.94,34.05,34.0,1519.0,304.0,1262.0,300.0,3.3409,161200.0
-121.84,39.68,38.0,549.0,105.0,275.0,94.0,3.5375,153100.0
-118.05,33.96,37.0,2622.0,652.0,2778.0,644.0,2.9714,160300.0
-118.36,34.13,36.0,6871.0,1180.0,2216.0,1130.0,8.0499,495600.0
-123.79,39.44,49.0,2290.0,482.0,1201.0,479.0,3.5,113300.0
-123.88,40.93,28.0,1272.0,259.0,519.0,220.0,3.2891,106300.0
-119.6,36.58,28.0,1452.0,300.0,919.0,308.0,2.8287,73100.0
-118.01,33.85,29.0,2064.0,447.0,1265.0,400.0,3.8864,209300.0
-121.96,37.95,13.0,3216.0,765.0,1627.0,715.0,3.0859,167800.0
-119.06,35.35,20.0,9351.0,2139.0,4584.0,1953.0,2.575,69900.0
-122.09,37.35,37.0,1795.0,285.0,791.0,261.0,7.5794,500001.0
-117.82,35.03,30.0,2555.0,510.0,1347.0,467.0,3.3693,71800.0
-122.0,37.98,32.0,1013.0,169.0,436.0,173.0,5.1118,226900.0
-117.35,33.16,10.0,1684.0,515.0,902.0,449.0,3.7891,206300.0
-118.35,34.07,48.0,890.0,255.0,434.0,232.0,3.6111,450000.0
-121.69,36.96,23.0,1229.0,254.0,687.0,232.0,5.1433,305600.0
-118.41,34.17,27.0,3277.0,648.0,1382.0,615.0,3.875,366100.0
-118.06,33.82,24.0,3983.0,675.0,1568.0,638.0,4.6458,213400.0
-121.99,37.54,26.0,2332.0,371.0,1285.0,404.0,5.388,225000.0
-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,347600.0
-118.85,34.04,21.0,3837.0,578.0,1509.0,509.0,8.4476,500001.0
-122.43,37.72,52.0,3351.0,719.0,2101.0,706.0,3.0107,242000.0
-118.2,34.14,51.0,1941.0,378.0,1012.0,371.0,3.9375,217000.0
-117.85,34.06,24.0,3128.0,497.0,1406.0,472.0,7.5286,462700.0
-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1.8355,74200.0
-118.41,34.15,33.0,4032.0,868.0,1695.0,869.0,4.3468,425900.0
-118.11,34.11,50.0,2131.0,294.0,753.0,284.0,6.7099,352200.0
-122.48,37.67,31.0,2609.0,433.0,1746.0,464.0,5.1054,294500.0
