longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.14,37.71,27.0,3094.0,866.0,1364.0,789.0,2.6101,181700.0
-118.11,33.94,36.0,1949.0,319.0,909.0,325.0,5.1587,296600.0
-118.16,33.94,32.0,2210.0,456.0,1270.0,484.0,4.7708,178600.0
-120.43,35.17,16.0,947.0,163.0,477.0,137.0,3.8510000000000004,315000.0
-117.37,34.13,18.0,5877.0,1043.0,3114.0,1002.0,4.0294,133200.0
-121.68,39.29,29.0,1860.0,400.0,1137.0,365.0,1.5281,61600.0
-117.08,32.76,18.0,1704.0,596.0,1639.0,548.0,1.7391,125000.0
-118.31,33.98,50.0,1985.0,454.0,1090.0,410.0,1.825,106600.0
-117.2,33.83,14.0,1265.0,230.0,621.0,173.0,3.6618,161300.0
-118.13,33.78,45.0,1016.0,172.0,361.0,163.0,7.5,434500.0
-117.93,33.69,26.0,2822.0,473.0,1258.0,469.0,6.4441,261000.0
-118.01,33.66,19.0,4559.0,1045.0,1949.0,910.0,4.355,429200.0
-118.37,34.16,10.0,2606.0,748.0,1373.0,680.0,3.6128,225000.0
-121.87,37.3,28.0,859.0,199.0,455.0,211.0,2.3293,215900.0
-122.5,37.75,45.0,1620.0,,941.0,328.0,4.3859,270200.0
-118.12,34.04,34.0,2103.0,427.0,1355.0,434.0,4.5795,235300.0
-122.53,37.9,44.0,2846.0,551.0,1232.0,537.0,3.8839,327200.0
-122.32,37.95,35.0,1612.0,354.0,887.0,331.0,2.5769,146100.0
-122.53,39.5,25.0,1231.0,240.0,658.0,211.0,2.4861,71900.0
-118.49,34.13,24.0,4394.0,,1443.0,528.0,11.2979,500001.0
-124.05,40.85,31.0,2414.0,428.0,1005.0,401.0,3.5156,143000.0
-117.89,33.82,18.0,3197.0,809.0,1894.0,726.0,3.6761,140500.0
-117.11,33.78,13.0,1914.0,339.0,930.0,304.0,4.1875,161200.0
-118.23,34.23,34.0,2377.0,362.0,1055.0,362.0,6.0,367100.0
-122.54,37.9,48.0,2491.0,460.0,937.0,455.0,4.4375,370000.0
-117.07,32.8,31.0,2550.0,395.0,1017.0,405.0,5.1488,181000.0
-118.05,34.07,32.0,4492.0,1075.0,4119.0,1035.0,3.2373,183100.0
-117.19,32.76,52.0,1294.0,175.0,434.0,180.0,5.7914,500001.0
-119.26,34.46,30.0,3826.0,691.0,1656.0,657.0,4.0074,434700.0
-119.46,36.6,18.0,1404.0,226.0,754.0,229.0,3.9844,118100.0
-120.86,37.53,18.0,2829.0,732.0,1751.0,712.0,1.6445,156900.0
-118.68,34.28,5.0,6150.0,1265.0,3188.0,1266.0,4.7034,223000.0
-117.35,33.2,32.0,1251.0,220.0,700.0,232.0,3.9875,142900.0
-117.97,33.82,26.0,2335.0,504.0,1121.0,502.0,2.9891,205200.0
-117.89,33.77,35.0,1799.0,343.0,1239.0,368.0,3.9219,189600.0
-117.25,32.79,25.0,1627.0,375.0,735.0,378.0,3.6429,317100.0
-117.05,32.61,26.0,1563.0,286.0,1145.0,313.0,3.8615,139300.0
-117.72,34.1,46.0,2477.0,458.0,1034.0,455.0,5.5,289700.0
-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,113300.0
-121.4,38.56,22.0,2623.0,357.0,838.0,368.0,7.143,327800.0
-117.22,33.48,5.0,1585.0,247.0,510.0,181.0,6.9136,493300.0
-118.06,34.04,28.0,1516.0,363.0,1011.0,344.0,2.6288,160300.0
-120.67,40.5,15.0,5343.0,,2503.0,902.0,3.5962,85900.0
-118.15,33.91,35.0,1590.0,350.0,1299.0,335.0,4.0313,163200.0
-123.84,40.28,28.0,2809.0,605.0,1093.0,438.0,2.0962,74000.0
-120.11,34.62,16.0,2943.0,394.0,959.0,359.0,6.2094,440000.0
-119.64,37.61,30.0,2857.0,661.0,291.0,135.0,2.6838,164600.0
-117.08,32.8,32.0,1587.0,268.0,635.0,249.0,3.375,178100.0
-119.85,36.84,12.0,2272.0,304.0,840.0,305.0,8.9669,213900.0
-119.69,36.82,17.0,1897.0,433.0,1207.0,384.0,1.8021,55900.0
