longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.0,34.14,31.0,1298.0,431.0,1131.0,425.0,1.0548,178100.0
-122.01,37.83,30.0,3917.0,549.0,1330.0,544.0,6.5617,386600.0
-118.48,34.47,36.0,84.0,12.0,29.0,17.0,3.375,187500.0
-118.19,34.12,46.0,3387.0,820.0,2833.0,813.0,2.987,176900.0
-122.17,37.75,37.0,1379.0,287.0,835.0,259.0,2.4962,91800.0
-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907,195800.0
-117.93,33.93,37.0,1128.0,273.0,931.0,234.0,2.8,137500.0
-121.16,38.16,31.0,1953.0,366.0,999.0,316.0,2.4906,122500.0
-122.28,37.88,52.0,1844.0,332.0,769.0,334.0,4.2614,261300.0
-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,302100.0
-122.36,37.94,27.0,844.0,249.0,583.0,265.0,0.9687,105800.0
-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,500001.0
-118.4,34.0,34.0,1816.0,335.0,872.0,339.0,4.85,329400.0
-118.38,34.04,39.0,2614.0,569.0,1665.0,553.0,3.4063,271600.0
-119.06,36.08,19.0,2554.0,443.0,1301.0,419.0,4.1856,72100.0
-119.74,36.83,14.0,4675.0,829.0,2235.0,787.0,4.1098,108200.0
-117.23,32.99,17.0,2718.0,326.0,1011.0,319.0,15.0001,500001.0
-118.05,33.86,16.0,2851.0,626.0,1985.0,603.0,5.4089,265600.0
-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556,54600.0
-121.61,39.77,25.0,1612.0,313.0,837.0,303.0,2.963,89500.0
-118.4,34.21,45.0,972.0,181.0,554.0,187.0,4.8194,181300.0
-118.34,33.84,36.0,1407.0,231.0,676.0,231.0,5.269,331900.0
-119.34,37.12,23.0,1881.0,380.0,64.0,37.0,3.875,125000.0
-117.4,34.07,28.0,2879.0,659.0,1661.0,554.0,2.066,88100.0
-118.43,33.96,16.0,14891.0,3984.0,6270.0,3595.0,5.1064,283200.0
-121.35,38.03,8.0,1904.0,255.0,895.0,242.0,5.7201,155700.0
-117.66,34.07,33.0,2081.0,409.0,1008.0,375.0,2.5869999999999997,138100.0
-118.16,34.11,48.0,1091.0,236.0,632.0,234.0,3.7235,263600.0
-121.91,37.71,25.0,4377.0,668.0,2038.0,671.0,5.7233,231800.0
-119.72,36.81,15.0,2175.0,564.0,1194.0,482.0,2.6767,87500.0
-121.94,37.54,31.0,2537.0,382.0,1067.0,410.0,6.7599,356000.0
-118.1,34.58,29.0,2843.0,603.0,1517.0,573.0,2.6658,106900.0
-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,3.2739999999999996,254300.0
-115.85,34.2,34.0,3868.0,1257.0,890.0,423.0,1.3571,41000.0
-118.94,34.16,3.0,1170.0,148.0,493.0,142.0,8.0428,500001.0
-118.38,33.99,21.0,11308.0,3039.0,5127.0,2839.0,4.6277,228300.0
-118.01,33.9,36.0,1382.0,257.0,685.0,255.0,5.125,211700.0
-118.04,34.05,34.0,1058.0,230.0,1043.0,229.0,3.0536,137500.0
-118.46,34.0,39.0,4098.0,1100.0,2054.0,1053.0,2.918,345600.0
-119.88,34.44,27.0,4724.0,793.0,2394.0,738.0,5.5954,261400.0
-118.17,33.77,45.0,2508.0,797.0,1340.0,720.0,2.6786,191100.0
-121.86,39.76,19.0,7254.0,1785.0,4030.0,1667.0,2.0094,87300.0
-118.13,34.1,19.0,2742.0,756.0,1396.0,703.0,2.5663,197500.0
-122.1,37.41,33.0,6277.0,1274.0,3025.0,1211.0,5.4721,343300.0
-119.3,36.33,44.0,2060.0,414.0,819.0,355.0,2.8795,77000.0
-122.02,38.26,20.0,3899.0,763.0,2198.0,779.0,3.2061,120400.0
-118.22,33.98,27.0,1095.0,340.0,1300.0,318.0,2.6548,123200.0
-121.99,38.48,17.0,1824.0,348.0,934.0,305.0,4.6719,250000.0
-118.17,33.97,33.0,2410.0,641.0,2106.0,593.0,2.2422,168200.0
-121.08,40.19,11.0,919.0,199.0,69.0,43.0,1.6944,137500.0
