longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.0,37.64,19.0,121.0,41.0,658.0,41.0,0.9573,162500.0
-118.31,34.01,48.0,2544.0,532.0,1357.0,498.0,2.5263,121000.0
-118.28,33.97,34.0,2771.0,802.0,2782.0,715.0,1.6652,99000.0
-118.99,35.35,27.0,1615.0,355.0,1380.0,332.0,1.6632,49800.0
-122.24,38.12,42.0,1625.0,255.0,578.0,243.0,4.0114,166900.0
-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,170800.0
-118.08,33.99,37.0,1419.0,310.0,1125.0,296.0,2.5,162000.0
-118.26,34.08,41.0,1396.0,360.0,1069.0,363.0,2.4375,203300.0
-117.71,33.61,26.0,3046.0,726.0,888.0,663.0,2.6848,74100.0
-119.01,35.37,33.0,821.0,181.0,579.0,172.0,1.2469,46700.0
-120.62,35.11,18.0,2241.0,544.0,1521.0,509.0,2.0292,155800.0
-121.63,39.82,11.0,3974.0,727.0,1610.0,634.0,2.6147,107700.0
-119.02,34.26,40.0,1498.0,292.0,707.0,249.0,3.7974,228700.0
-121.65,36.77,15.0,2191.0,358.0,1150.0,330.0,4.7969,227500.0
-117.65,33.49,16.0,2223.0,454.0,628.0,382.0,4.3603,248800.0
-117.09,32.64,38.0,2095.0,536.0,1240.0,550.0,2.7218,145900.0
-121.97,37.3,25.0,5463.0,1351.0,2758.0,1310.0,3.0079,277300.0
-118.46,34.27,28.0,1865.0,463.0,1182.0,440.0,2.6193,172300.0
-124.11,40.93,17.0,1661.0,329.0,948.0,357.0,2.7639,90200.0
-117.98,33.83,32.0,1133.0,166.0,523.0,187.0,6.212999999999999,230800.0
-117.26,32.96,36.0,1721.0,264.0,710.0,282.0,10.1768,500001.0
-118.09,33.96,20.0,1911.0,472.0,1407.0,465.0,2.7647,163000.0
-117.71,34.06,27.0,2127.0,628.0,1970.0,534.0,1.4722,91300.0
-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2.2697,127000.0
-121.84,38.02,46.0,66.0,22.0,37.0,21.0,0.536,87500.0
-121.28,38.11,10.0,2974.0,588.0,1559.0,568.0,3.8825,136800.0
-118.25,33.89,36.0,1527.0,309.0,1154.0,279.0,3.3095,105500.0
-118.5,34.23,26.0,3082.0,573.0,1590.0,586.0,4.5167,319000.0
-117.87,34.02,16.0,3552.0,575.0,2120.0,573.0,6.4333,271500.0
-120.58,35.0,37.0,523.0,119.0,374.0,95.0,1.4726,106300.0
-118.57,34.21,36.0,878.0,167.0,499.0,179.0,4.1181,190400.0
-122.19,37.8,46.0,1938.0,341.0,768.0,332.0,4.2727,246900.0
-119.25,36.71,13.0,2813.0,579.0,1385.0,512.0,2.2202,100000.0
-117.71,33.57,6.0,3673.0,881.0,1846.0,768.0,4.877,144300.0
-117.77,33.54,28.0,3404.0,497.0,1134.0,466.0,7.2217,500001.0
-122.2,37.47,44.0,1927.0,332.0,846.0,362.0,4.2083,278200.0
-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,317700.0
-118.28,34.11,52.0,1803.0,437.0,787.0,388.0,4.5781,360500.0
-117.64,33.68,4.0,5687.0,970.0,2677.0,938.0,6.5069,243400.0
-122.27,37.77,52.0,2388.0,559.0,1121.0,518.0,3.3269,234500.0
-121.37,38.67,36.0,1786.0,338.0,974.0,319.0,2.555,72700.0
-117.9,33.87,34.0,1411.0,292.0,1040.0,299.0,3.4338,195200.0
-116.95,32.82,19.0,5308.0,1058.0,2852.0,1092.0,2.9161,135700.0
-117.88,33.7,18.0,2135.0,373.0,1464.0,405.0,5.4836,225800.0
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,144000.0
-122.31,37.93,39.0,2505.0,371.0,872.0,345.0,5.3433,286500.0
-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,154200.0
-118.18,33.97,30.0,2887.0,866.0,2806.0,830.0,2.2122,169400.0
-122.3,37.53,43.0,1748.0,366.0,984.0,371.0,4.5116,337800.0
-118.52,34.19,42.0,881.0,170.0,464.0,163.0,2.9511,203900.0
