longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,78800.0
-119.1,36.43,24.0,1039.0,190.0,643.0,193.0,2.6711,71300.0
-117.13,32.92,16.0,1580.0,241.0,917.0,261.0,4.7266,191100.0
-116.99,32.77,35.0,2306.0,334.0,828.0,310.0,6.1103,301600.0
-117.31,34.12,37.0,1412.0,343.0,1127.0,351.0,1.1667,70900.0
-118.29,33.98,41.0,1582.0,416.0,1422.0,370.0,1.0516,108300.0
-120.41,34.96,9.0,2712.0,428.0,1116.0,415.0,4.5536,190100.0
-119.73,36.31,20.0,2440.0,433.0,1579.0,400.0,2.8281,60200.0
-122.32,37.54,34.0,3661.0,692.0,1608.0,656.0,5.0774,407200.0
-119.88,34.4,25.0,2741.0,623.0,2272.0,624.0,2.2647,216700.0
-118.39,33.92,41.0,80.0,20.0,61.0,23.0,5.25,247200.0
-122.22,37.86,21.0,7099.0,1106.0,2401.0,1138.0,8.3014,358500.0
-117.04,32.68,9.0,3087.0,609.0,1530.0,556.0,3.775,125000.0
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,67500.0
-117.64,34.02,10.0,4887.0,930.0,2637.0,831.0,4.0611,158000.0
-118.36,34.15,34.0,3659.0,921.0,1338.0,835.0,3.6202,366100.0
-118.34,33.79,36.0,716.0,123.0,388.0,124.0,5.0254,350000.0
-117.31,34.07,40.0,2936.0,732.0,2024.0,676.0,2.1139,70900.0
-122.46,37.7,37.0,1028.0,275.0,904.0,261.0,3.5035,238600.0
-120.07,36.98,12.0,1790.0,379.0,1399.0,397.0,2.5388,59600.0
-117.96,34.14,27.0,2221.0,542.0,1328.0,523.0,2.5275,151700.0
-118.08,33.82,26.0,4259.0,588.0,1644.0,581.0,6.2519,345700.0
-117.88,33.96,16.0,19059.0,3079.0,10988.0,3061.0,5.5469,265200.0
-118.27,34.02,40.0,561.0,284.0,662.0,205.0,0.9234,187500.0
-122.27,37.85,47.0,2077.0,400.0,719.0,326.0,2.2431,172700.0
-118.59,34.11,35.0,2396.0,472.0,1054.0,457.0,6.4504,407000.0
-122.08,37.9,32.0,1075.0,170.0,486.0,173.0,5.0499,306800.0
-117.9,33.65,30.0,2196.0,486.0,1131.0,460.0,4.4135,272300.0
-118.15,34.71,35.0,1503.0,309.0,842.0,300.0,2.5278,97700.0
-118.37,33.79,36.0,1596.0,234.0,654.0,223.0,8.2064,500001.0
-122.17,39.92,16.0,1566.0,306.0,652.0,287.0,1.9038,60800.0
-118.35,33.9,32.0,1056.0,225.0,565.0,231.0,3.9485,230000.0
-117.23,32.81,28.0,1508.0,263.0,996.0,267.0,3.8026,270000.0
-115.54,32.79,30.0,752.0,194.0,733.0,186.0,1.6607,56100.0
-123.47,39.8,18.0,2130.0,545.0,863.0,346.0,2.3571,79200.0
-120.29,36.88,34.0,1391.0,297.0,943.0,281.0,2.4219,83900.0
-117.64,33.64,11.0,2422.0,429.0,810.0,395.0,6.1935,293200.0
-121.23,37.82,14.0,1847.0,325.0,1030.0,309.0,4.9271,155300.0
-119.01,36.05,27.0,1127.0,294.0,839.0,276.0,1.3807,53100.0
-118.42,34.05,52.0,2533.0,402.0,981.0,386.0,7.8164,500001.0
-118.16,33.77,30.0,2800.0,757.0,1292.0,742.0,2.7614,272200.0
-122.25,37.82,26.0,3959.0,1196.0,1749.0,1217.0,3.0233,255000.0
-118.28,33.92,37.0,742.0,151.0,729.0,144.0,3.055,105400.0
-121.85,39.75,39.0,568.0,127.0,267.0,129.0,1.8095,78100.0
-118.3,33.76,6.0,6097.0,1270.0,2678.0,1226.0,5.1269,285200.0
-116.99,32.96,17.0,5509.0,866.0,2748.0,817.0,4.8854,181300.0
-115.9,32.69,18.0,414.0,86.0,98.0,54.0,1.5417,57500.0
-117.17,32.82,21.0,2869.0,596.0,1471.0,577.0,3.0375,197600.0
-117.74,34.11,28.0,3494.0,566.0,1391.0,522.0,5.3637,214700.0
-121.48,38.51,24.0,979.0,201.0,723.0,205.0,2.5926,72300.0
