longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-121.92,37.64,46.0,1280.0,209.0,512.0,208.0,5.1406,315600.0
-122.25,37.8,43.0,2364.0,792.0,1359.0,722.0,2.1429,250000.0
-122.3,37.9,38.0,2263.0,522.0,1027.0,509.0,3.5125,224200.0
-117.67,33.6,25.0,3164.0,449.0,1517.0,453.0,6.7921,266000.0
-119.14,36.29,36.0,788.0,181.0,405.0,180.0,1.47,61900.0
-118.41,34.25,19.0,280.0,84.0,483.0,87.0,1.95,137500.0
-117.2,32.8,34.0,4854.0,912.0,2089.0,854.0,3.8542,200000.0
-120.92,37.65,23.0,505.0,124.0,163.0,129.0,1.3696,275000.0
-118.34,34.09,14.0,3032.0,999.0,1691.0,841.0,2.2,210000.0
-121.3,38.12,11.0,1792.0,252.0,767.0,263.0,7.6889,229300.0
-122.47,37.77,52.0,3143.0,635.0,1350.0,623.0,3.8571,366700.0
-121.36,38.67,17.0,2770.0,684.0,1471.0,624.0,2.3683,82500.0
-122.64,38.23,49.0,2300.0,463.0,1061.0,429.0,4.075,228800.0
-116.21,33.71,19.0,3114.0,787.0,3157.0,772.0,1.7083,82200.0
-118.18,34.06,33.0,278.0,71.0,266.0,56.0,0.8941,98200.0
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,321800.0
-122.29,38.31,25.0,4927.0,1005.0,2756.0,998.0,2.7325,162900.0
-121.0,37.25,21.0,1937.0,389.0,1002.0,373.0,2.6087,96200.0
-119.79,36.78,38.0,1912.0,456.0,1131.0,408.0,2.03,58800.0
-117.08,32.59,30.0,144.0,52.0,220.0,48.0,2.3929,134400.0
-118.23,34.2,51.0,1477.0,280.0,750.0,295.0,5.3925,317900.0
-118.54,34.21,22.0,6064.0,1826.0,4876.0,1697.0,2.875,227100.0
-117.08,32.58,22.0,2128.0,477.0,1420.0,450.0,3.2687,131000.0
-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043,134700.0
-118.45,34.05,28.0,801.0,399.0,936.0,406.0,2.1875,181300.0
-121.98,37.95,14.0,6290.0,854.0,2724.0,820.0,6.7371,267400.0
-122.46,37.71,52.0,1642.0,351.0,1138.0,340.0,4.1406,219500.0
-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2.6830000000000003,139300.0
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,458300.0
-119.11,35.38,37.0,2044.0,394.0,894.0,359.0,2.9453,82800.0
-120.35,38.04,16.0,1499.0,326.0,733.0,286.0,2.5729,118800.0
-119.26,34.28,41.0,2822.0,564.0,1288.0,541.0,3.0799,254100.0
-119.01,35.4,11.0,8739.0,2190.0,4781.0,1919.0,1.7109,44600.0
-118.09,33.89,42.0,991.0,,717.0,219.0,4.0926,164400.0
-121.99,37.25,25.0,1743.0,212.0,604.0,200.0,10.7582,500001.0
-121.92,37.47,26.0,2016.0,322.0,1105.0,357.0,6.0878,246900.0
-118.44,34.5,5.0,1514.0,220.0,1355.0,215.0,8.1344,359000.0
-117.64,33.62,16.0,3970.0,771.0,1202.0,734.0,3.4115,184800.0
-122.31,37.94,38.0,2172.0,403.0,945.0,384.0,4.3958,194200.0
-119.71,34.4,27.0,3782.0,771.0,1742.0,751.0,4.0451,395100.0
-121.59,39.79,20.0,743.0,171.0,395.0,168.0,1.625,88300.0
-120.69,35.65,14.0,3487.0,889.0,2352.0,796.0,1.6303,144900.0
-118.18,33.99,38.0,1010.0,315.0,1157.0,301.0,1.6341,161800.0
-120.26,39.32,24.0,6012.0,1227.0,780.0,358.0,3.0043,122100.0
-122.26,37.9,52.0,1927.0,279.0,705.0,288.0,7.8864,357300.0
-122.46,37.69,35.0,1983.0,385.0,1577.0,414.0,4.0833,266700.0
-118.32,33.91,35.0,940.0,197.0,640.0,215.0,4.2,181300.0
-117.28,32.8,20.0,1838.0,540.0,615.0,325.0,3.5486,193800.0
-118.31,34.06,30.0,3110.0,1269.0,2535.0,1218.0,1.6987,412500.0
-118.31,33.9,38.0,1400.0,399.0,1131.0,405.0,3.5417,198400.0
