longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.04,37.08,20.0,467.0,95.0,229.0,86.0,4.8,261500.0
-117.92,33.79,29.0,3692.0,969.0,2683.0,881.0,3.1726,198700.0
-121.08,38.67,10.0,2499.0,331.0,1040.0,333.0,6.843999999999999,239600.0
-118.19,33.91,35.0,2695.0,748.0,2935.0,706.0,2.0134,132400.0
-119.56,36.51,37.0,1018.0,213.0,663.0,204.0,1.6635,67000.0
-119.66,36.33,10.0,1623.0,409.0,988.0,395.0,1.4194,58100.0
-122.25,37.51,45.0,989.0,174.0,504.0,180.0,4.8382,289400.0
-119.73,36.62,35.0,2080.0,365.0,1026.0,333.0,3.5781,92800.0
-122.0,37.98,31.0,2030.0,337.0,867.0,341.0,5.0915,193200.0
-119.64,36.82,14.0,4872.0,656.0,2085.0,617.0,5.6739,173800.0
-121.46,38.54,48.0,1001.0,205.0,605.0,175.0,1.8333,58200.0
-117.98,33.66,26.0,3527.0,547.0,1615.0,542.0,6.1624,279400.0
-118.35,33.88,44.0,822.0,180.0,480.0,177.0,4.4,225800.0
-118.17,33.91,37.0,1499.0,288.0,1237.0,344.0,3.9333,162300.0
-120.65,37.09,22.0,886.0,173.0,595.0,161.0,2.4398,150000.0
-117.89,33.74,34.0,1759.0,353.0,2083.0,330.0,3.2292,160600.0
-117.97,33.71,25.0,3273.0,478.0,1645.0,497.0,5.8195,286100.0
-118.09,33.77,27.0,2301.0,640.0,847.0,627.0,1.7208,67500.0
-122.33,37.95,22.0,2099.0,569.0,1135.0,509.0,2.1915,120800.0
-121.92,37.34,52.0,2584.0,491.0,1087.0,433.0,4.4,391300.0
-121.06,39.23,10.0,2229.0,537.0,982.0,512.0,2.186,132700.0
-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679,169500.0
-119.77,36.78,36.0,3616.0,779.0,1994.0,786.0,2.5434,67300.0
-117.14,32.71,52.0,800.0,313.0,1337.0,282.0,1.5594,87500.0
-121.48,38.5,23.0,2679.0,792.0,1740.0,659.0,1.3679,70300.0
-117.32,33.25,7.0,2499.0,420.0,1314.0,398.0,4.85,186900.0
-117.89,33.75,34.0,2753.0,654.0,3117.0,631.0,3.1713,170100.0
-117.74,33.61,17.0,2116.0,474.0,662.0,443.0,3.5625,180800.0
-121.89,36.59,32.0,784.0,112.0,262.0,114.0,6.917999999999999,500001.0
-118.51,34.17,31.0,3252.0,834.0,1411.0,760.0,3.1885,219000.0
-120.7,35.76,15.0,1914.0,425.0,1130.0,421.0,2.2165,90600.0
-117.82,33.85,18.0,1810.0,305.0,1189.0,326.0,5.2227,213500.0
-118.35,34.03,49.0,2334.0,530.0,1334.0,447.0,1.89,124000.0
-122.31,38.33,26.0,2155.0,339.0,956.0,365.0,4.0132,174700.0
-122.47,37.76,39.0,3200.0,689.0,1391.0,618.0,3.6346,338000.0
-121.97,37.0,25.0,990.0,166.0,522.0,185.0,4.8269,272900.0
-118.25,34.02,32.0,1375.0,448.0,1698.0,432.0,1.6302,130700.0
-117.51,33.97,35.0,352.0,62.0,184.0,57.0,3.6691,137500.0
-119.88,36.83,2.0,4055.0,735.0,1730.0,654.0,4.2132,96500.0
-122.46,37.51,23.0,949.0,151.0,399.0,149.0,5.6286,411300.0
-117.33,33.23,15.0,1905.0,416.0,1258.0,388.0,3.33,127900.0
-121.49,38.49,26.0,1557.0,301.0,986.0,300.0,2.6613,77700.0
-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662,150300.0
-120.41,34.96,21.0,1774.0,263.0,724.0,237.0,4.65,152500.0
-122.02,37.54,31.0,1240.0,264.0,719.0,236.0,3.535,210300.0
-121.93,37.29,36.0,2241.0,437.0,989.0,442.0,3.9625,288200.0
-118.36,34.1,52.0,1295.0,281.0,578.0,273.0,2.9760000000000004,405100.0
-117.26,34.43,11.0,4597.0,782.0,2534.0,776.0,3.3368,99300.0
-117.66,33.57,16.0,4277.0,565.0,1642.0,549.0,8.0082,286600.0
-121.88,36.96,18.0,6355.0,1100.0,2304.0,972.0,6.0281,321100.0
