longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.37,34.21,36.0,2080.0,455.0,1939.0,484.0,4.2875,176600.0
-118.12,33.77,20.0,4534.0,954.0,1941.0,892.0,6.0362,463500.0
-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,114500.0
-117.73,34.07,33.0,1025.0,261.0,854.0,269.0,2.2596,119400.0
-117.11,32.74,25.0,2846.0,644.0,2272.0,632.0,2.2,98700.0
-122.46,37.75,52.0,1590.0,236.0,622.0,232.0,5.8151,500001.0
-117.1,32.67,15.0,1635.0,553.0,1347.0,597.0,1.2745,92900.0
-121.27,38.13,52.0,1081.0,257.0,437.0,225.0,2.1979,114100.0
-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,162500.0
-121.04,37.78,32.0,2916.0,528.0,1466.0,473.0,2.5643,200000.0
-117.25,33.03,6.0,3416.0,493.0,1319.0,467.0,6.9326,324600.0
-118.31,34.04,37.0,2338.0,686.0,2376.0,630.0,1.767,170300.0
-117.82,33.81,25.0,2662.0,402.0,1247.0,401.0,5.4395,244000.0
-118.38,34.19,42.0,1308.0,289.0,950.0,302.0,2.7379,181500.0
-122.25,37.81,52.0,1758.0,460.0,686.0,422.0,3.1691,259400.0
-118.32,33.34,52.0,996.0,264.0,341.0,160.0,2.7361,450000.0
-117.82,33.82,22.0,3173.0,372.0,1181.0,355.0,8.3637,500001.0
-120.45,37.32,19.0,3136.0,466.0,1631.0,484.0,3.6471,101400.0
-122.09,37.6,36.0,385.0,94.0,295.0,92.0,2.9706,147900.0
-118.38,34.05,52.0,1241.0,210.0,526.0,214.0,4.4191,334100.0
-121.21,38.76,16.0,1608.0,296.0,792.0,286.0,3.1583,239200.0
-122.65,38.37,15.0,1848.0,280.0,786.0,282.0,5.7204,344100.0
-122.3,38.29,40.0,1739.0,318.0,744.0,312.0,2.6518,156100.0
-120.43,37.32,16.0,1170.0,178.0,566.0,181.0,5.2522,125300.0
-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938,137800.0
-118.38,34.21,42.0,715.0,145.0,730.0,158.0,3.8,169500.0
-120.62,36.99,32.0,2455.0,508.0,1344.0,492.0,1.9732,69400.0
-118.34,33.9,36.0,1158.0,219.0,628.0,253.0,4.7426,242700.0
-117.13,32.93,16.0,2918.0,444.0,1697.0,444.0,5.3062,195500.0
-121.32,38.01,20.0,1903.0,395.0,919.0,359.0,2.6765,96400.0
-120.7,38.69,13.0,4492.0,821.0,2093.0,734.0,4.0709,151700.0
-117.94,33.91,18.0,8836.0,1527.0,3946.0,1451.0,5.6441,313000.0
-120.12,39.18,17.0,2839.0,525.0,390.0,189.0,3.5667,179200.0
-118.16,33.84,36.0,2444.0,432.0,1199.0,424.0,4.1538,218800.0
-118.42,34.26,37.0,1789.0,424.0,2279.0,411.0,3.9,138600.0
-118.17,34.04,44.0,691.0,155.0,613.0,142.0,1.9667,133900.0
-122.08,37.71,35.0,2211.0,350.0,1004.0,365.0,5.4639,238600.0
-117.1,32.75,17.0,871.0,379.0,955.0,351.0,1.4375,96400.0
-116.68,33.16,26.0,1820.0,374.0,1001.0,324.0,2.1797,156300.0
-118.31,33.93,42.0,1173.0,201.0,602.0,186.0,5.5787,142000.0
-122.31,37.57,31.0,2197.0,477.0,1193.0,394.0,4.6371,271100.0
-122.34,37.88,37.0,3061.0,930.0,2556.0,924.0,1.7375,350000.0
-117.1,32.69,29.0,4174.0,1195.0,3675.0,1124.0,1.8112,103600.0
-118.18,34.04,42.0,1670.0,,1997.0,452.0,2.7880000000000003,150500.0
-117.25,34.12,17.0,3107.0,752.0,2160.0,643.0,1.8463,72600.0
-122.45,37.77,52.0,2602.0,,1330.0,647.0,3.5435,278600.0
-121.81,38.58,17.0,1964.0,314.0,808.0,286.0,5.9629,286000.0
-119.95,36.8,30.0,1233.0,214.0,620.0,199.0,3.4297,112500.0
-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,4.8187,90900.0
-122.2,37.79,45.0,2021.0,528.0,1410.0,480.0,2.7788,115400.0
